ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),BookingEndDateTime,DateOfWeek,Month,Week,OccupancyRate
SBP,Pilates 8.00pm-9.00pm,29-May-18,20:00:00,35,18,2999.0,2018-05-29,Tuesday,5,22,0.51
HXP,Pilates 9-10am,04-Apr-18,9:00:00,25,21,2999.0,2018-04-04,Wednesday,4,14,0.84
HXP,Pilates 9-10am,11-Apr-18,9:00:00,25,21,2999.0,2018-04-11,Wednesday,4,15,0.84
HXP,Pilates 9-10am,18-Apr-18,9:00:00,25,25,2999.0,2018-04-18,Wednesday,4,16,1.0
HXP,Pilates 9-10am,25-Apr-18,9:00:00,25,25,2999.0,2018-04-25,Wednesday,4,17,1.0
HXP,Pilates 9-10am,02-May-18,9:00:00,25,24,2999.0,2018-05-02,Wednesday,5,18,0.96
HXP,Pilates 9-10am,09-May-18,9:00:00,25,22,2999.0,2018-05-09,Wednesday,5,19,0.88
HXP,Pilates 9-10am,16-May-18,9:00:00,25,23,2999.0,2018-05-16,Wednesday,5,20,0.92
HXP,Pilates 9-10am,23-May-18,9:00:00,25,25,2999.0,2018-05-23,Wednesday,5,21,1.0
HXP,Pilates 9-10am,30-May-18,9:00:00,25,21,2999.0,2018-05-30,Wednesday,5,22,0.84
HXP,Pilates 9.00-9.50am,05-Apr-18,9:00:00,25,22,2999.0,2018-04-05,Thursday,4,14,0.88
HXP,Pilates 9.00-9.50am,12-Apr-18,9:00:00,25,24,2999.0,2018-04-12,Thursday,4,15,0.96
HXP,Pilates 9.00-9.50am,19-Apr-18,9:00:00,25,22,2999.0,2018-04-19,Thursday,4,16,0.88
HXP,Pilates 9.00-9.50am,26-Apr-18,9:00:00,25,24,2999.0,2018-04-26,Thursday,4,17,0.96
HXP,Pilates 9.00-9.50am,03-May-18,9:00:00,25,25,2999.0,2018-05-03,Thursday,5,18,1.0
HXP,Pilates 9.00-9.50am,10-May-18,9:00:00,25,25,2999.0,2018-05-10,Thursday,5,19,1.0
HXP,Pilates 9.00-9.50am,17-May-18,9:00:00,25,25,2999.0,2018-05-17,Thursday,5,20,1.0
HXP,Pilates 9.00-9.50am,24-May-18,9:00:00,25,24,2999.0,2018-05-24,Thursday,5,21,0.96
HXP,Pilates 9.00-9.50am,31-May-18,9:00:00,25,25,2999.0,2018-05-31,Thursday,5,22,1.0
TSC,Pilates 9.30-10.30am,04-Apr-18,9:30:00,24,24,2999.0,2018-04-04,Wednesday,4,14,1.0
TSC,Pilates 9.30-10.30am,06-Apr-18,9:30:00,24,24,2999.0,2018-04-06,Friday,4,14,1.0
TSC,Pilates 9.30-10.30am,11-Apr-18,9:30:00,24,24,2999.0,2018-04-11,Wednesday,4,15,1.0
TSC,Pilates 9.30-10.30am,13-Apr-18,9:30:00,24,24,2999.0,2018-04-13,Friday,4,15,1.0
TSC,Pilates 9.30-10.30am,18-Apr-18,9:30:00,24,24,2999.0,2018-04-18,Wednesday,4,16,1.0
TSC,Pilates 9.30-10.30am,20-Apr-18,9:30:00,24,21,2999.0,2018-04-20,Friday,4,16,0.88
TSC,Pilates 9.30-10.30am,25-Apr-18,9:30:00,24,24,2999.0,2018-04-25,Wednesday,4,17,1.0
TSC,Pilates 9.30-10.30am,27-Apr-18,9:30:00,24,23,2999.0,2018-04-27,Friday,4,17,0.96
TSC,Pilates 9.30-10.30am,02-May-18,9:30:00,24,24,2999.0,2018-05-02,Wednesday,5,18,1.0
TSC,Pilates 9.30-10.30am,04-May-18,9:30:00,24,24,2999.0,2018-05-04,Friday,5,18,1.0
TSC,Pilates 9.30-10.30am,09-May-18,9:30:00,24,24,2999.0,2018-05-09,Wednesday,5,19,1.0
TSC,Pilates 9.30-10.30am,11-May-18,9:30:00,24,20,2999.0,2018-05-11,Friday,5,19,0.83
TSC,Pilates 9.30-10.30am,16-May-18,9:30:00,24,24,2999.0,2018-05-16,Wednesday,5,20,1.0
TSC,Pilates 9.30-10.30am,18-May-18,9:30:00,24,24,2999.0,2018-05-18,Friday,5,20,1.0
TSC,Pilates 9.30-10.30am,23-May-18,9:30:00,24,24,2999.0,2018-05-23,Wednesday,5,21,1.0
TSC,Pilates 9.30-10.30am,25-May-18,9:30:00,24,24,2999.0,2018-05-25,Friday,5,21,1.0
TSC,Pilates 9.30-10.30am,30-May-18,9:30:00,24,22,2999.0,2018-05-30,Wednesday,5,22,0.92
NBL,Power Yoga 10.00-11.00am,09-Apr-18,10:00:00,70,9,2499.0,2018-04-09,Monday,4,15,0.13
NBL,Power Yoga 10.00-11.00am,16-Apr-18,10:00:00,70,25,2499.0,2018-04-16,Monday,4,16,0.36
NBL,Power Yoga 10.00-11.00am,23-Apr-18,10:00:00,70,25,2499.0,2018-04-23,Monday,4,17,0.36
NBL,Power Yoga 10.00-11.00am,14-May-18,10:00:00,70,20,2499.0,2018-05-14,Monday,5,20,0.29
NBL,Power Yoga 10.00-11.00am,21-May-18,10:00:00,70,18,2499.0,2018-05-21,Monday,5,21,0.26
NBL,Power Yoga 10.15-11.15am,04-Apr-18,10:15:00,60,20,2499.0,2018-04-04,Wednesday,4,14,0.33
NBL,Power Yoga 10.15-11.15am,11-Apr-18,10:15:00,60,17,2499.0,2018-04-11,Wednesday,4,15,0.28
NBL,Power Yoga 10.15-11.15am,18-Apr-18,10:15:00,60,21,2499.0,2018-04-18,Wednesday,4,16,0.35
NBL,Power Yoga 10.15-11.15am,25-Apr-18,10:15:00,60,18,2499.0,2018-04-25,Wednesday,4,17,0.3
NBL,Power Yoga 10.15-11.15am,09-May-18,10:15:00,60,21,2499.0,2018-05-09,Wednesday,5,19,0.35
NBL,Power Yoga 10.15-11.15am,16-May-18,10:15:00,60,23,2499.0,2018-05-16,Wednesday,5,20,0.38
NBL,Power Yoga 10.15-11.15am,23-May-18,10:15:00,60,29,2499.0,2018-05-23,Wednesday,5,21,0.48
NBL,Pump  8.15-9.15pm,03-Apr-18,20:15:00,60,17,2999.0,2018-04-03,Tuesday,4,14,0.28
NBL,Pump  8.15-9.15pm,10-Apr-18,20:15:00,60,14,2999.0,2018-04-10,Tuesday,4,15,0.23
NBL,Pump  8.15-9.15pm,17-Apr-18,20:15:00,60,20,2999.0,2018-04-17,Tuesday,4,16,0.33
NBL,Pump  8.15-9.15pm,24-Apr-18,20:15:00,60,15,2999.0,2018-04-24,Tuesday,4,17,0.25
NBL,Pump  8.15-9.15pm,01-May-18,20:15:00,60,24,2999.0,2018-05-01,Tuesday,5,18,0.4
NBL,Pump  8.15-9.15pm,08-May-18,20:15:00,60,16,2999.0,2018-05-08,Tuesday,5,19,0.27
NBL,Pump  8.15-9.15pm,15-May-18,20:15:00,60,11,2999.0,2018-05-15,Tuesday,5,20,0.18
NBL,Pump  8.15-9.15pm,22-May-18,20:15:00,60,13,2999.0,2018-05-22,Tuesday,5,21,0.22
NBL,Pump  8.15-9.15pm,29-May-18,20:15:00,60,13,2999.0,2018-05-29,Tuesday,5,22,0.22
BRP,Pure Stretch  11.00 12.00,01-Apr-18,11:00:00,35,26,999.0,2018-04-01,Sunday,4,13,0.74
BRP,Pure Stretch  11.00 12.00,08-Apr-18,11:00:00,35,29,999.0,2018-04-08,Sunday,4,14,0.83
BRP,Pure Stretch  11.00 12.00,22-Apr-18,11:00:00,35,26,999.0,2018-04-22,Sunday,4,16,0.74
BRP,Pure Stretch  11.00 12.00,29-Apr-18,11:00:00,35,23,999.0,2018-04-29,Sunday,4,17,0.66
BRP,Pure Stretch  11.00 12.00,06-May-18,11:00:00,35,20,999.0,2018-05-06,Sunday,5,18,0.57
BRP,Pure Stretch  11.00 12.00,13-May-18,11:00:00,35,29,999.0,2018-05-13,Sunday,5,19,0.83
BRP,Pure Stretch  11.00 12.00,20-May-18,11:00:00,35,22,999.0,2018-05-20,Sunday,5,20,0.63
BRP,Pure Stretch  11.00 12.00,27-May-18,11:00:00,35,20,999.0,2018-05-27,Sunday,5,21,0.57
SBP,Pure Stretch 12.00-1.00pm,05-Apr-18,12:00:00,35,18,999.0,2018-04-05,Thursday,4,14,0.51
SBP,Pure Stretch 12.00-1.00pm,12-Apr-18,12:00:00,35,19,999.0,2018-04-12,Thursday,4,15,0.54
SBP,Pure Stretch 12.00-1.00pm,19-Apr-18,12:00:00,35,20,999.0,2018-04-19,Thursday,4,16,0.57
SBP,Pure Stretch 12.00-1.00pm,26-Apr-18,12:00:00,35,17,999.0,2018-04-26,Thursday,4,17,0.49
SBP,Pure Stretch 12.00-1.00pm,03-May-18,12:00:00,35,19,999.0,2018-05-03,Thursday,5,18,0.54
SBP,Pure Stretch 12.00-1.00pm,10-May-18,12:00:00,35,20,999.0,2018-05-10,Thursday,5,19,0.57
SBP,Pure Stretch 12.00-1.00pm,17-May-18,12:00:00,35,19,999.0,2018-05-17,Thursday,5,20,0.54
SBP,Pure Stretch 12.00-1.00pm,24-May-18,12:00:00,35,16,999.0,2018-05-24,Thursday,5,21,0.46
SBP,Pure Stretch 12.00-1.00pm,31-May-18,12:00:00,35,22,999.0,2018-05-31,Thursday,5,22,0.63
SBP,Pure Stretch 8-9pm,04-Apr-18,20:00:00,35,13,999.0,2018-04-04,Wednesday,4,14,0.37
SBP,Pure Stretch 8-9pm,11-Apr-18,20:00:00,35,20,999.0,2018-04-11,Wednesday,4,15,0.57
SBP,Pure Stretch 8-9pm,18-Apr-18,20:00:00,35,22,999.0,2018-04-18,Wednesday,4,16,0.63
SBP,Pure Stretch 8-9pm,25-Apr-18,20:00:00,35,27,999.0,2018-04-25,Wednesday,4,17,0.77
SBP,Pure Stretch 8-9pm,02-May-18,20:00:00,35,21,999.0,2018-05-02,Wednesday,5,18,0.6
SBP,Pure Stretch 8-9pm,09-May-18,20:00:00,35,25,999.0,2018-05-09,Wednesday,5,19,0.71
SBP,Pure Stretch 8-9pm,16-May-18,20:00:00,35,21,999.0,2018-05-16,Wednesday,5,20,0.6
SBP,Pure Stretch 8-9pm,23-May-18,20:00:00,35,20,999.0,2018-05-23,Wednesday,5,21,0.57
SBP,Pure Stretch 8-9pm,30-May-18,20:00:00,35,19,999.0,2018-05-30,Wednesday,5,22,0.54
HXP,Rock Roll Dancing 3 - 4pm,04-Apr-18,15:00:00,24,11,1999.0,2018-04-04,Wednesday,4,14,0.46
HXP,Rock Roll Dancing 3 - 4pm,11-Apr-18,15:00:00,24,9,1999.0,2018-04-11,Wednesday,4,15,0.38
HXP,Rock Roll Dancing 3 - 4pm,18-Apr-18,15:00:00,24,8,1999.0,2018-04-18,Wednesday,4,16,0.33
HXP,Rock Roll Dancing 3 - 4pm,25-Apr-18,15:00:00,24,8,1999.0,2018-04-25,Wednesday,4,17,0.33
HXP,Rock Roll Dancing 3 - 4pm,02-May-18,15:00:00,24,6,1999.0,2018-05-02,Wednesday,5,18,0.25
HXP,Rock Roll Dancing 3 - 4pm,09-May-18,15:00:00,24,9,1999.0,2018-05-09,Wednesday,5,19,0.38
HXP,Rock Roll Dancing 3 - 4pm,16-May-18,15:00:00,24,3,1999.0,2018-05-16,Wednesday,5,20,0.12
HXP,Rock Roll Dancing 3 - 4pm,23-May-18,15:00:00,24,10,1999.0,2018-05-23,Wednesday,5,21,0.42
HXP,Rock Roll Dancing 3 - 4pm,30-May-18,15:00:00,24,8,1999.0,2018-05-30,Wednesday,5,22,0.33
NBL,Sh`Bam   6.30-7.30pm,06-Apr-18,18:30:00,70,37,999.0,2018-04-06,Friday,4,14,0.53
NBL,Sh`Bam   6.30-7.30pm,13-Apr-18,18:30:00,70,23,999.0,2018-04-13,Friday,4,15,0.33
NBL,Sh`Bam   6.30-7.30pm,20-Apr-18,18:30:00,70,40,999.0,2018-04-20,Friday,4,16,0.57
NBL,Sh`Bam   6.30-7.30pm,27-Apr-18,18:30:00,70,32,999.0,2018-04-27,Friday,4,17,0.46
NBL,Sh`Bam   6.30-7.30pm,04-May-18,18:30:00,70,23,999.0,2018-05-04,Friday,5,18,0.33
NBL,Sh`Bam   6.30-7.30pm,11-May-18,18:30:00,70,25,999.0,2018-05-11,Friday,5,19,0.36
NBL,Sh`Bam   6.30-7.30pm,18-May-18,18:30:00,70,23,999.0,2018-05-18,Friday,5,20,0.33
NBL,Sh`Bam   6.30-7.30pm,25-May-18,18:30:00,70,16,999.0,2018-05-25,Friday,5,21,0.23
NBL,Sh`Bam  7.30-8.15pm,03-Apr-18,19:30:00,70,30,999.0,2018-04-03,Tuesday,4,14,0.43
NBL,Sh`Bam  7.30-8.15pm,10-Apr-18,19:30:00,70,30,999.0,2018-04-10,Tuesday,4,15,0.43
NBL,Sh`Bam  7.30-8.15pm,17-Apr-18,19:30:00,70,32,999.0,2018-04-17,Tuesday,4,16,0.46
NBL,Sh`Bam  7.30-8.15pm,24-Apr-18,19:30:00,70,32,999.0,2018-04-24,Tuesday,4,17,0.46
NBL,Sh`Bam  7.30-8.15pm,01-May-18,19:30:00,70,35,999.0,2018-05-01,Tuesday,5,18,0.5
NBL,Sh`Bam  7.30-8.15pm,08-May-18,19:30:00,70,28,999.0,2018-05-08,Tuesday,5,19,0.4
NBL,Sh`Bam  7.30-8.15pm,15-May-18,19:30:00,70,22,999.0,2018-05-15,Tuesday,5,20,0.31
NBL,Sh`Bam  7.30-8.15pm,22-May-18,19:30:00,70,32,999.0,2018-05-22,Tuesday,5,21,0.46
NBL,Sh`Bam  7.30-8.15pm,29-May-18,19:30:00,70,25,999.0,2018-05-29,Tuesday,5,22,0.36
NBL,Sha`Bam  11.00-12.00pm,07-Apr-18,11:00:00,70,15,999.0,2018-04-07,Saturday,4,14,0.21
NBL,Sha`Bam  11.00-12.00pm,21-Apr-18,11:00:00,70,12,999.0,2018-04-21,Saturday,4,16,0.17
NBL,Sha`Bam  11.00-12.00pm,28-Apr-18,11:00:00,70,11,999.0,2018-04-28,Saturday,4,17,0.16
NBL,Sha`Bam  11.00-12.00pm,05-May-18,11:00:00,70,14,999.0,2018-05-05,Saturday,5,18,0.2
NBL,Sha`Bam  11.00-12.00pm,12-May-18,11:00:00,70,18,999.0,2018-05-12,Saturday,5,19,0.26
NBL,Sha`Bam  11.00-12.00pm,19-May-18,11:00:00,70,13,999.0,2018-05-19,Saturday,5,20,0.19
NBL,Sha`Bam  11.00-12.00pm,26-May-18,11:00:00,70,12,999.0,2018-05-26,Saturday,5,21,0.17
TSC,Step 6-7pm,05-Apr-18,18:00:00,14,15,1999.0,2018-04-05,Thursday,4,14,1.07
TSC,Step 6-7pm,12-Apr-18,18:00:00,14,14,1999.0,2018-04-12,Thursday,4,15,1.0
TSC,Step 6-7pm,19-Apr-18,18:00:00,14,11,1999.0,2018-04-19,Thursday,4,16,0.79
TSC,Step 6-7pm,26-Apr-18,18:00:00,14,11,1999.0,2018-04-26,Thursday,4,17,0.79
TSC,Step 6-7pm,03-May-18,18:00:00,14,14,1999.0,2018-05-03,Thursday,5,18,1.0
TSC,Step 6-7pm,10-May-18,18:00:00,14,14,1999.0,2018-05-10,Thursday,5,19,1.0
TSC,Step 6-7pm,17-May-18,18:00:00,14,15,1999.0,2018-05-17,Thursday,5,20,1.07
TSC,Step 6-7pm,24-May-18,18:00:00,14,14,1999.0,2018-05-24,Thursday,5,21,1.0
TSC,Step 6-7pm,31-May-18,18:00:00,14,13,1999.0,2018-05-31,Thursday,5,22,0.93
NBL,Step Aerobics 10-11.00am,07-Apr-18,10:00:00,60,19,1999.0,2018-04-07,Saturday,4,14,0.32
NBL,Step Aerobics 10-11.00am,21-Apr-18,10:00:00,60,18,1999.0,2018-04-21,Saturday,4,16,0.3
NBL,Step Aerobics 10-11.00am,28-Apr-18,10:00:00,60,25,1999.0,2018-04-28,Saturday,4,17,0.42
NBL,Step Aerobics 10-11.00am,05-May-18,10:00:00,60,19,1999.0,2018-05-05,Saturday,5,18,0.32
NBL,Step Aerobics 10-11.00am,12-May-18,10:00:00,60,23,1999.0,2018-05-12,Saturday,5,19,0.38
NBL,Step Aerobics 10-11.00am,19-May-18,10:00:00,60,17,1999.0,2018-05-19,Saturday,5,20,0.28
NBL,Step Aerobics 10-11.00am,26-May-18,10:00:00,60,26,1999.0,2018-05-26,Saturday,5,21,0.43
NBL,Step Aerobics 5.45-6.30pm,03-Apr-18,17:45:00,60,21,1999.0,2018-04-03,Tuesday,4,14,0.35
NBL,Step Aerobics 5.45-6.30pm,10-Apr-18,17:45:00,60,23,1999.0,2018-04-10,Tuesday,4,15,0.38
NBL,Step Aerobics 5.45-6.30pm,17-Apr-18,17:45:00,60,32,1999.0,2018-04-17,Tuesday,4,16,0.53
NBL,Step Aerobics 5.45-6.30pm,24-Apr-18,17:45:00,60,31,1999.0,2018-04-24,Tuesday,4,17,0.52
NBL,Step Aerobics 5.45-6.30pm,01-May-18,17:45:00,60,27,1999.0,2018-05-01,Tuesday,5,18,0.45
NBL,Step Aerobics 5.45-6.30pm,08-May-18,17:45:00,60,22,1999.0,2018-05-08,Tuesday,5,19,0.37
NBL,Step Aerobics 5.45-6.30pm,15-May-18,17:45:00,60,27,1999.0,2018-05-15,Tuesday,5,20,0.45
NBL,Step Aerobics 5.45-6.30pm,22-May-18,17:45:00,60,25,1999.0,2018-05-22,Tuesday,5,21,0.42
NBL,Step Aerobics 5.45-6.30pm,29-May-18,17:45:00,60,18,1999.0,2018-05-29,Tuesday,5,22,0.3
SBP,Step Heidi (from Nb)10.30,14-Apr-18,10:30:00,30,18,1999.0,2018-04-14,Saturday,4,15,0.6
SBP,Step Zumba 6.00-7.00pm,05-Apr-18,18:00:00,30,13,1999.0,2018-04-05,Thursday,4,14,0.43
SBP,Step Zumba 6.00-7.00pm,12-Apr-18,18:00:00,30,13,1999.0,2018-04-12,Thursday,4,15,0.43
SBP,Step Zumba 6.00-7.00pm,19-Apr-18,18:00:00,30,14,1999.0,2018-04-19,Thursday,4,16,0.47
SBP,Step Zumba 6.00-7.00pm,26-Apr-18,18:00:00,30,15,1999.0,2018-04-26,Thursday,4,17,0.5
SBP,Step Zumba 6.00-7.00pm,03-May-18,18:00:00,30,20,1999.0,2018-05-03,Thursday,5,18,0.67
SBP,Step Zumba 6.00-7.00pm,10-May-18,18:00:00,30,17,1999.0,2018-05-10,Thursday,5,19,0.57
SBP,Step Zumba 6.00-7.00pm,17-May-18,18:00:00,30,13,1999.0,2018-05-17,Thursday,5,20,0.43
SBP,Step Zumba 6.00-7.00pm,24-May-18,18:00:00,30,10,1999.0,2018-05-24,Thursday,5,21,0.33
SBP,Step Zumba 6.00-7.00pm,31-May-18,18:00:00,30,11,1999.0,2018-05-31,Thursday,5,22,0.37
TSC,Step- 10.00-11.00am,03-Apr-18,10:00:00,20,14,1999.0,2018-04-03,Tuesday,4,14,0.7
TSC,Step- 10.00-11.00am,10-Apr-18,10:00:00,20,14,1999.0,2018-04-10,Tuesday,4,15,0.7
TSC,Step- 10.00-11.00am,17-Apr-18,10:00:00,20,12,1999.0,2018-04-17,Tuesday,4,16,0.6
TSC,Step- 10.00-11.00am,24-Apr-18,10:00:00,20,11,1999.0,2018-04-24,Tuesday,4,17,0.55
TSC,Step- 10.00-11.00am,01-May-18,10:00:00,20,13,1999.0,2018-05-01,Tuesday,5,18,0.65
TSC,Step- 10.00-11.00am,08-May-18,10:00:00,20,9,1999.0,2018-05-08,Tuesday,5,19,0.45
TSC,Step- 10.00-11.00am,15-May-18,10:00:00,20,11,1999.0,2018-05-15,Tuesday,5,20,0.55
TSC,Step- 10.00-11.00am,22-May-18,10:00:00,20,12,1999.0,2018-05-22,Tuesday,5,21,0.6
TSC,Step- 10.00-11.00am,29-May-18,10:00:00,20,9,1999.0,2018-05-29,Tuesday,5,22,0.45
NBL,Strength&stretch1230-1330,04-Apr-18,12:30:00,60,8,2999.0,2018-04-04,Wednesday,4,14,0.13
NBL,Strength&stretch1230-1330,11-Apr-18,12:30:00,60,11,2999.0,2018-04-11,Wednesday,4,15,0.18
NBL,Strength&stretch1230-1330,18-Apr-18,12:30:00,60,6,2999.0,2018-04-18,Wednesday,4,16,0.1
NBL,Strength&stretch1230-1330,25-Apr-18,12:30:00,60,6,2999.0,2018-04-25,Wednesday,4,17,0.1
NBL,Strength&stretch1230-1330,02-May-18,12:30:00,60,4,2999.0,2018-05-02,Wednesday,5,18,0.07
NBL,Strength&stretch1230-1330,09-May-18,12:30:00,60,5,2999.0,2018-05-09,Wednesday,5,19,0.08
NBL,Strength&stretch1230-1330,16-May-18,12:30:00,60,8,2999.0,2018-05-16,Wednesday,5,20,0.13
NBL,Strength&stretch1230-1330,23-May-18,12:30:00,60,8,2999.0,2018-05-23,Wednesday,5,21,0.13
NBL,Strength&stretch1230-1330,30-May-18,12:30:00,60,6,2999.0,2018-05-30,Wednesday,5,22,0.1
SBP,Stretch   11.30-12.30pm,04-Apr-18,11:30:00,35,16,999.0,2018-04-04,Wednesday,4,14,0.46
SBP,Stretch   11.30-12.30pm,18-Apr-18,11:30:00,35,16,999.0,2018-04-18,Wednesday,4,16,0.46
SBP,Stretch   11.30-12.30pm,25-Apr-18,11:30:00,35,19,999.0,2018-04-25,Wednesday,4,17,0.54
SBP,Stretch   11.30-12.30pm,02-May-18,11:30:00,35,21,999.0,2018-05-02,Wednesday,5,18,0.6
SBP,Stretch   11.30-12.30pm,09-May-18,11:30:00,35,17,999.0,2018-05-09,Wednesday,5,19,0.49
SBP,Stretch   11.30-12.30pm,16-May-18,11:30:00,35,12,999.0,2018-05-16,Wednesday,5,20,0.34
SBP,Stretch   11.30-12.30pm,23-May-18,11:30:00,35,13,999.0,2018-05-23,Wednesday,5,21,0.37
SBP,Stretch   11.30-12.30pm,30-May-18,11:30:00,35,11,999.0,2018-05-30,Wednesday,5,22,0.31
SBP,Stretch 11-12.00,22-May-18,11:00:00,30,9,999.0,2018-05-22,Tuesday,5,21,0.3
SBP,Stretch 11-12.00,29-May-18,11:00:00,30,10,999.0,2018-05-29,Tuesday,5,22,0.33
SBP,Stretch 11-12pm,18-May-18,11:00:00,35,13,999.0,2018-05-18,Friday,5,20,0.37
SBP,Stretch 6pm -7pm,09-Apr-18,18:00:00,35,20,999.0,2018-04-09,Monday,4,15,0.57
SBP,Stretch 6pm -7pm,16-Apr-18,18:00:00,35,18,999.0,2018-04-16,Monday,4,16,0.51
SBP,Stretch 6pm -7pm,23-Apr-18,18:00:00,35,19,999.0,2018-04-23,Monday,4,17,0.54
SBP,Stretch 6pm -7pm,30-Apr-18,18:00:00,35,21,999.0,2018-04-30,Monday,4,18,0.6
SBP,Stretch 6pm -7pm,14-May-18,18:00:00,35,17,999.0,2018-05-14,Monday,5,20,0.49
SBP,Stretch 6pm -7pm,21-May-18,18:00:00,35,21,999.0,2018-05-21,Monday,5,21,0.6
BRP,Stretch And Tone 12-1pm,03-Apr-18,12:00:00,35,12,1499.0,2018-04-03,Tuesday,4,14,0.34
BRP,Stretch And Tone 12-1pm,10-Apr-18,12:00:00,35,9,1499.0,2018-04-10,Tuesday,4,15,0.26
BRP,Stretch And Tone 12-1pm,17-Apr-18,12:00:00,35,12,1499.0,2018-04-17,Tuesday,4,16,0.34
BRP,Stretch And Tone 12-1pm,24-Apr-18,12:00:00,35,10,1499.0,2018-04-24,Tuesday,4,17,0.29
BRP,Stretch And Tone 12-1pm,01-May-18,12:00:00,35,8,1499.0,2018-05-01,Tuesday,5,18,0.23
BRP,Stretch And Tone 12-1pm,08-May-18,12:00:00,35,8,1499.0,2018-05-08,Tuesday,5,19,0.23
BRP,Stretch And Tone 12-1pm,15-May-18,12:00:00,35,5,1499.0,2018-05-15,Tuesday,5,20,0.14
BRP,Stretch And Tone 12-1pm,22-May-18,12:00:00,35,9,1499.0,2018-05-22,Tuesday,5,21,0.26
BRP,Stretch And Tone 12-1pm,29-May-18,12:00:00,35,9,1499.0,2018-05-29,Tuesday,5,22,0.26
TSC,Stretch Ntone12.30-1.30pm,04-Apr-18,12:30:00,24,9,1499.0,2018-04-04,Wednesday,4,14,0.38
TSC,Stretch Ntone12.30-1.30pm,11-Apr-18,12:30:00,24,5,1499.0,2018-04-11,Wednesday,4,15,0.21
TSC,Stretch Ntone12.30-1.30pm,18-Apr-18,12:30:00,24,9,1499.0,2018-04-18,Wednesday,4,16,0.38
TSC,Stretch Ntone12.30-1.30pm,25-Apr-18,12:30:00,24,10,1499.0,2018-04-25,Wednesday,4,17,0.42
TSC,Stretch Ntone12.30-1.30pm,02-May-18,12:30:00,24,13,1499.0,2018-05-02,Wednesday,5,18,0.54
TSC,Stretch Ntone12.30-1.30pm,09-May-18,12:30:00,24,12,1499.0,2018-05-09,Wednesday,5,19,0.5
TSC,Stretch Ntone12.30-1.30pm,16-May-18,12:30:00,24,8,1499.0,2018-05-16,Wednesday,5,20,0.33
TSC,Stretch Ntone12.30-1.30pm,23-May-18,12:30:00,24,10,1499.0,2018-05-23,Wednesday,5,21,0.42
TSC,Stretch Ntone12.30-1.30pm,30-May-18,12:30:00,24,8,1499.0,2018-05-30,Wednesday,5,22,0.33
TSC,Stroke Skill19.15-20.15pm,05-Apr-18,19:15:00,12,7,2999.0,2018-04-05,Thursday,4,14,0.58
TSC,Stroke Skill19.15-20.15pm,12-Apr-18,19:15:00,12,7,2999.0,2018-04-12,Thursday,4,15,0.58
TSC,Stroke Skill19.15-20.15pm,19-Apr-18,19:15:00,12,9,2999.0,2018-04-19,Thursday,4,16,0.75
TSC,Stroke Skill19.15-20.15pm,26-Apr-18,19:15:00,12,10,2999.0,2018-04-26,Thursday,4,17,0.83
TSC,Stroke Skill19.15-20.15pm,03-May-18,19:15:00,12,8,2999.0,2018-05-03,Thursday,5,18,0.67
TSC,Stroke Skill19.15-20.15pm,10-May-18,19:15:00,12,8,2999.0,2018-05-10,Thursday,5,19,0.67
TSC,Stroke Skill19.15-20.15pm,17-May-18,19:15:00,12,1,2999.0,2018-05-17,Thursday,5,20,0.08
TSC,Stroke Skill19.15-20.15pm,24-May-18,19:15:00,12,9,2999.0,2018-05-24,Thursday,5,21,0.75
TSC,Stroke Skill19.15-20.15pm,31-May-18,19:15:00,12,7,2999.0,2018-05-31,Thursday,5,22,0.58
HXP,Strokeskills 6 -7pm,04-Apr-18,18:00:00,15,6,2999.0,2018-04-04,Wednesday,4,14,0.4
HXP,Strokeskills 6 -7pm,11-Apr-18,18:00:00,15,7,2999.0,2018-04-11,Wednesday,4,15,0.47
HXP,Strokeskills 6 -7pm,18-Apr-18,18:00:00,15,3,2999.0,2018-04-18,Wednesday,4,16,0.2
HXP,Strokeskills 6 -7pm,25-Apr-18,18:00:00,15,5,2999.0,2018-04-25,Wednesday,4,17,0.33
HXP,Strokeskills 6 -7pm,02-May-18,18:00:00,15,4,2999.0,2018-05-02,Wednesday,5,18,0.27
HXP,Strokeskills 6 -7pm,09-May-18,18:00:00,15,5,2999.0,2018-05-09,Wednesday,5,19,0.33
HXP,Strokeskills 6 -7pm,16-May-18,18:00:00,15,3,2999.0,2018-05-16,Wednesday,5,20,0.2
HXP,Strokeskills 6 -7pm,23-May-18,18:00:00,15,7,2999.0,2018-05-23,Wednesday,5,21,0.47
HXP,Strokeskills 6pm - 7pm,06-Apr-18,18:00:00,10,6,2999.0,2018-04-06,Friday,4,14,0.6
HXP,Strokeskills 6pm - 7pm,13-Apr-18,18:00:00,10,8,2999.0,2018-04-13,Friday,4,15,0.8
HXP,Strokeskills 6pm - 7pm,20-Apr-18,18:00:00,10,9,2999.0,2018-04-20,Friday,4,16,0.9
HXP,Strokeskills 6pm - 7pm,27-Apr-18,18:00:00,10,10,2999.0,2018-04-27,Friday,4,17,1.0
HXP,Strokeskills 6pm - 7pm,04-May-18,18:00:00,10,8,2999.0,2018-05-04,Friday,5,18,0.8
HXP,Strokeskills 6pm - 7pm,11-May-18,18:00:00,10,10,2999.0,2018-05-11,Friday,5,19,1.0
